q1_tau_UR10,q2_tau_UR10,q3_tau_UR10,q4_tau_UR10,q5_tau_UR10,q6_tau_UR10
0.647348625800015,66.0715481038054,40.8130623822018,1.16644645194889,-0.108444604513667,0.0134421695416274
9.88376302049353,89.1542624549033,37.3746804875093,1.7900369697509,-0.644653735521265,0.09694284378752
9.57518464683557,90.7594634817266,37.0424642440077,1.85985296352472,-0.611931712111379,0.0907856588612399
9.68780964643463,90.1503695046772,37.168699996253,1.83184047023682,-0.624179953975385,0.093092710388447
10.243132579046,87.4215705915276,37.718895305133,1.71150503195775,-0.683247578994107,0.104437588952103
0.67256263987321,64.5969181371494,40.7982631105787,1.16850122845835,-0.112213166548164,0.0142369012738594
0.721483256162791,61.808127524369,40.7818163899787,1.17322777465752,-0.119844237241326,0.0158490443501319
0.774111082127365,59.0179577189307,40.7626651508385,1.17489781024031,-0.1277938024963,0.0177231371815205
0.830269780598113,56.2445929877941,40.7432092783767,1.17569987312271,-0.136277415414727,0.0199157728839785
0.889621366843389,53.4948383719608,40.7204362464123,1.17392725174357,-0.145065833225532,0.0224985974343992
0.951737225910576,50.7849857249966,40.6964953143547,1.17172634605493,-0.154383706576876,0.0255631262802941
1.01591712721369,48.0987276575772,40.6686822119747,1.16803030691646,-0.164071365293899,0.0292275668087076
1.08125581731885,45.4475375460999,40.6370586064032,1.16310498712856,-0.174111579018559,0.0336462156468041
1.14650635683109,42.8442948698993,40.6013555913255,1.15683796315487,-0.184452389446311,0.0390228830037666
1.21002882196706,40.2835559873839,40.5609054344917,1.14911062549089,-0.19497498165532,0.0456302267845735
1.26972205155136,37.7793115994921,40.5166717734875,1.14033884616812,-0.205699419147384,0.0538381058619264
1.32287379279909,35.3384359274072,40.4674102447496,1.12996449152451,-0.216407398092902,0.0641559581500518
1.36621512162062,32.9604426295572,40.4125008913786,1.1170797934662,-0.226867776615969,0.0772973504919286
1.39582656407446,30.6527883919107,40.3527291475384,1.10161965489905,-0.236945632005015,0.0942805572399598
1.40709719463454,28.4278912712089,40.2879102020973,1.08212259288755,-0.246371150686898,0.116589098190483
1.3949209417425,26.2994951739025,40.2218725602644,1.05785697356676,-0.255057027280899,0.146434846033493
1.35356347003412,24.2896368469106,40.1558504622939,1.025993370141,-0.262735700882076,0.187202002994646
1.27721218767331,22.4076928917872,40.0946260789288,0.982235933839803,-0.269221965100117,0.244220434804364
-19.1858329878605,12.1650235418944,39.7639422901874,2.03980370585701,1.26951604379003,-0.586906170900504
-20.0182990021539,11.9613477765453,39.477246965443,2.323782028748,1.31712185931124,-0.817583849523654
-6.49418315638094,37.3748663873703,36.723645311979,2.08151872910494,-0.562252127025548,0.985203243194379
-7.05632213988805,36.0106024465124,36.9369670755974,1.97589660091933,-0.511640434347492,1.01236909027328
-0.9669357014615,16.7256609888189,39.9031369700401,1.10584517652042,-0.109006828432388,0.0437637535470169
-1.11874544467024,14.3049913755372,39.8584679125117,1.06386239309878,-0.0861555179584834,0.046465194500549
-1.2957684268926,11.9167106777283,39.8109269491917,1.0276213279851,-0.061680374553973,0.048316466239834
-1.50198302141926,9.56937527992783,39.7602626658433,0.99774521644263,-0.0351602006341668,0.0489624738008002
-1.74138462269445,7.26936303220757,39.7073468526863,0.975131176417302,-0.0062717024738205,0.0480290709391186
-2.01749362803083,5.02683961503218,39.6558172683356,0.961395328082583,0.0250130006455131,0.0451738180814321
-2.3324030143514,2.82828118184443,39.6012711054074,0.956074479802787,0.0592700468278276,0.0401603154121712
-2.68530108766753,0.69250433715792,39.5468989199172,0.959664574876214,0.0963966254135358,0.0329491409650468
-3.07020209232319,-1.35511861893257,39.4967819320366,0.973129511742803,0.135707786976929,0.0237856606483981
-3.47293711032824,-3.29020130641364,39.4552345783998,0.99592163958284,0.176095732661851,0.0132514231510899
-3.86745704525364,-5.07865783725818,39.4234824922329,1.02596083609571,0.215701615668817,0.0022394574383505
-4.21342108533846,-6.72950336476177,39.4011905502542,1.0604987342928,0.251502616435468,-0.0081753204441315
-4.45482473708902,-8.16265199903512,39.3965990914186,1.0980767716097,0.278846608146568,-0.0169641698918527
-4.5259814511896,-9.358086661299,39.4123513241149,1.13645188079827,0.29238928244486,-0.0234122924007455
