header.stamp.sec,shoulder_pan_joint.position,shoulder_lift_joint.position,elbow_joint.position,wrist_1_joint.position,wrist_2_joint.position,wrist_3_joint.position,tcp_pose.position.x,tcp_pose.position.y,tcp_pose.position.z,tcp_pose.orientation.x,tcp_pose.orientation.y,tcp_pose.orientation.z,tcp_pose.orientation.w
1748954713,-0.655,-0.868,1.028,1.134,1.524,1.728,-0.804,0.391,0.412,-0.388,-0.911,-0.013,0.138
1748954713,-0.655,-0.868,1.028,1.134,1.524,1.728,-0.804,0.391,0.412,-0.388,-0.911,-0.013,0.138
1748954713,-0.655,-0.868,1.029,1.134,1.524,1.728,-0.804,0.391,0.412,-0.388,-0.911,-0.013,0.138
1748954713,-0.655,-0.868,1.029,1.134,1.524,1.728,-0.804,0.39,0.412,-0.388,-0.911,-0.013,0.138
1748954713,-0.654,-0.868,1.029,1.134,1.525,1.728,-0.804,0.39,0.412,-0.387,-0.911,-0.013,0.138
1748954713,-0.654,-0.868,1.03,1.134,1.525,1.728,-0.804,0.39,0.412,-0.387,-0.911,-0.013,0.138
1748954713,-0.654,-0.869,1.03,1.134,1.525,1.728,-0.804,0.39,0.412,-0.387,-0.912,-0.013,0.138
1748954713,-0.654,-0.869,1.03,1.134,1.525,1.728,-0.804,0.39,0.412,-0.387,-0.912,-0.013,0.138
1748954713,-0.654,-0.869,1.03,1.134,1.525,1.728,-0.804,0.39,0.412,-0.387,-0.912,-0.013,0.138
1748954713,-0.654,-0.869,1.031,1.134,1.525,1.728,-0.804,0.389,0.412,-0.387,-0.912,-0.013,0.138
1748954713,-0.653,-0.869,1.031,1.134,1.525,1.728,-0.804,0.389,0.412,-0.387,-0.912,-0.013,0.137
1748954713,-0.653,-0.869,1.031,1.134,1.525,1.728,-0.804,0.389,0.412,-0.387,-0.912,-0.013,0.137
1748954713,-0.653,-0.869,1.032,1.134,1.525,1.728,-0.804,0.389,0.412,-0.387,-0.912,-0.013,0.137
1748954713,-0.653,-0.87,1.032,1.134,1.525,1.728,-0.804,0.389,0.412,-0.387,-0.912,-0.013,0.137
1748954713,-0.653,-0.87,1.032,1.133,1.525,1.728,-0.804,0.388,0.412,-0.387,-0.912,-0.013,0.137
1748954713,-0.653,-0.87,1.033,1.133,1.525,1.728,-0.804,0.388,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.87,1.033,1.133,1.525,1.728,-0.804,0.388,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.87,1.033,1.133,1.525,1.728,-0.804,0.388,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.87,1.033,1.133,1.525,1.728,-0.804,0.388,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.87,1.034,1.133,1.525,1.728,-0.804,0.388,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.87,1.034,1.133,1.525,1.728,-0.804,0.387,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.871,1.034,1.133,1.525,1.728,-0.804,0.387,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.652,-0.871,1.035,1.133,1.525,1.728,-0.804,0.387,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.651,-0.871,1.035,1.133,1.525,1.728,-0.804,0.387,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.651,-0.871,1.035,1.133,1.525,1.728,-0.804,0.387,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.651,-0.871,1.035,1.133,1.525,1.727,-0.804,0.386,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.651,-0.871,1.036,1.133,1.525,1.727,-0.804,0.386,0.412,-0.386,-0.912,-0.013,0.137
1748954713,-0.651,-0.871,1.036,1.133,1.525,1.727,-0.804,0.386,0.412,-0.385,-0.912,-0.013,0.136
1748954713,-0.651,-0.872,1.036,1.133,1.525,1.727,-0.804,0.386,0.412,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.037,1.133,1.525,1.727,-0.804,0.386,0.412,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.037,1.133,1.525,1.727,-0.804,0.385,0.412,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.037,1.133,1.526,1.727,-0.804,0.385,0.412,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.038,1.133,1.526,1.727,-0.804,0.385,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.038,1.133,1.526,1.727,-0.804,0.385,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.65,-0.872,1.038,1.132,1.526,1.727,-0.804,0.385,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.649,-0.872,1.038,1.132,1.526,1.727,-0.804,0.385,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.649,-0.873,1.039,1.132,1.526,1.727,-0.804,0.384,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.649,-0.873,1.039,1.132,1.526,1.727,-0.804,0.384,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.649,-0.873,1.039,1.132,1.526,1.727,-0.804,0.384,0.411,-0.385,-0.913,-0.013,0.136
1748954713,-0.649,-0.873,1.04,1.132,1.526,1.727,-0.804,0.384,0.411,-0.384,-0.913,-0.013,0.136
1748954713,-0.649,-0.873,1.04,1.132,1.526,1.727,-0.804,0.384,0.411,-0.384,-0.913,-0.013,0.136
1748954713,-0.648,-0.873,1.04,1.132,1.526,1.727,-0.804,0.383,0.411,-0.384,-0.913,-0.013,0.136
1748954713,-0.648,-0.873,1.04,1.132,1.526,1.727,-0.804,0.383,0.411,-0.384,-0.913,-0.013,0.136
1748954713,-0.648,-0.873,1.041,1.132,1.526,1.727,-0.804,0.383,0.411,-0.384,-0.913,-0.013,0.136
1748954713,-0.648,-0.874,1.041,1.132,1.526,1.727,-0.803,0.383,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.648,-0.874,1.041,1.132,1.526,1.727,-0.803,0.383,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.648,-0.874,1.042,1.132,1.526,1.727,-0.803,0.383,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.647,-0.874,1.042,1.132,1.526,1.727,-0.803,0.382,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.647,-0.874,1.042,1.132,1.526,1.727,-0.803,0.382,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.647,-0.874,1.043,1.132,1.526,1.727,-0.803,0.382,0.411,-0.384,-0.913,-0.013,0.135
1748954713,-0.647,-0.874,1.043,1.132,1.526,1.727,-0.803,0.382,0.411,-0.384,-0.914,-0.013,0.135
1748954713,-0.647,-0.875,1.043,1.132,1.526,1.727,-0.803,0.382,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.647,-0.875,1.043,1.132,1.526,1.727,-0.803,0.381,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.044,1.132,1.526,1.726,-0.803,0.381,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.044,1.132,1.526,1.726,-0.803,0.381,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.044,1.132,1.526,1.726,-0.803,0.381,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.045,1.131,1.527,1.726,-0.803,0.381,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.045,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.646,-0.875,1.045,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.645,-0.876,1.045,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.135
1748954713,-0.645,-0.876,1.046,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.134
1748954713,-0.645,-0.876,1.046,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.134
1748954713,-0.645,-0.876,1.046,1.131,1.527,1.726,-0.803,0.38,0.411,-0.383,-0.914,-0.013,0.134
1748954713,-0.645,-0.876,1.047,1.131,1.527,1.726,-0.803,0.379,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.645,-0.876,1.047,1.131,1.527,1.726,-0.803,0.379,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.876,1.047,1.131,1.527,1.726,-0.803,0.379,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.876,1.048,1.131,1.527,1.726,-0.803,0.379,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.877,1.048,1.131,1.527,1.726,-0.803,0.379,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.877,1.048,1.131,1.527,1.726,-0.803,0.378,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.877,1.048,1.131,1.527,1.726,-0.803,0.378,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.644,-0.877,1.049,1.131,1.527,1.726,-0.803,0.378,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.643,-0.877,1.049,1.131,1.527,1.726,-0.803,0.378,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.643,-0.877,1.049,1.131,1.527,1.726,-0.803,0.378,0.41,-0.382,-0.914,-0.013,0.134
1748954713,-0.643,-0.877,1.05,1.131,1.527,1.726,-0.803,0.377,0.41,-0.382,-0.915,-0.013,0.134
1748954713,-0.643,-0.877,1.05,1.131,1.527,1.726,-0.803,0.377,0.41,-0.381,-0.915,-0.013,0.134
1748954713,-0.643,-0.878,1.05,1.131,1.527,1.726,-0.803,0.377,0.41,-0.381,-0.915,-0.013,0.134
1748954713,-0.643,-0.878,1.05,1.131,1.527,1.726,-0.803,0.377,0.41,-0.381,-0.915,-0.013,0.134
1748954713,-0.642,-0.878,1.051,1.13,1.527,1.726,-0.803,0.377,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.642,-0.878,1.051,1.13,1.527,1.726,-0.803,0.377,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.642,-0.878,1.051,1.13,1.527,1.726,-0.803,0.376,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.642,-0.878,1.052,1.13,1.527,1.726,-0.803,0.376,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.642,-0.878,1.052,1.13,1.527,1.726,-0.803,0.376,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.642,-0.878,1.052,1.13,1.527,1.725,-0.803,0.376,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.641,-0.879,1.052,1.13,1.527,1.725,-0.803,0.376,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.641,-0.879,1.053,1.13,1.528,1.725,-0.803,0.375,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.641,-0.879,1.053,1.13,1.528,1.725,-0.803,0.375,0.41,-0.381,-0.915,-0.013,0.133
1748954713,-0.641,-0.879,1.053,1.13,1.528,1.725,-0.803,0.375,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.641,-0.879,1.054,1.13,1.528,1.725,-0.803,0.375,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.879,1.054,1.13,1.528,1.725,-0.803,0.375,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.879,1.054,1.13,1.528,1.725,-0.803,0.374,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.879,1.054,1.13,1.528,1.725,-0.803,0.374,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.88,1.055,1.13,1.528,1.725,-0.803,0.374,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.88,1.055,1.13,1.528,1.725,-0.803,0.374,0.41,-0.38,-0.915,-0.013,0.133
1748954713,-0.64,-0.88,1.055,1.13,1.528,1.725,-0.803,0.374,0.41,-0.38,-0.915,-0.013,0.132
1748954713,-0.639,-0.88,1.056,1.13,1.528,1.725,-0.803,0.374,0.409,-0.38,-0.915,-0.013,0.132
1748954713,-0.639,-0.88,1.056,1.13,1.528,1.725,-0.803,0.373,0.409,-0.38,-0.916,-0.013,0.132
1748954713,-0.639,-0.88,1.056,1.13,1.528,1.725,-0.803,0.373,0.409,-0.38,-0.916,-0.013,0.132
1748954713,-0.639,-0.88,1.056,1.13,1.528,1.725,-0.803,0.373,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.639,-0.88,1.057,1.13,1.528,1.725,-0.803,0.373,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.639,-0.881,1.057,1.13,1.528,1.725,-0.803,0.373,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.057,1.13,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.058,1.129,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.058,1.129,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.058,1.129,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.059,1.129,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.638,-0.881,1.059,1.129,1.528,1.725,-0.803,0.372,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.637,-0.881,1.059,1.129,1.528,1.725,-0.803,0.371,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.637,-0.882,1.059,1.129,1.528,1.725,-0.803,0.371,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.637,-0.882,1.06,1.129,1.528,1.725,-0.803,0.371,0.409,-0.379,-0.916,-0.013,0.132
1748954713,-0.637,-0.882,1.06,1.129,1.528,1.725,-0.803,0.371,0.409,-0.378,-0.916,-0.013,0.132
1748954713,-0.637,-0.882,1.06,1.129,1.529,1.725,-0.803,0.371,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.637,-0.882,1.06,1.129,1.529,1.725,-0.803,0.37,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.882,1.061,1.129,1.529,1.724,-0.803,0.37,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.882,1.061,1.129,1.529,1.724,-0.803,0.37,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.882,1.061,1.129,1.529,1.724,-0.803,0.37,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.883,1.062,1.129,1.529,1.724,-0.803,0.37,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.883,1.062,1.129,1.529,1.724,-0.802,0.369,0.409,-0.378,-0.916,-0.013,0.131
1748954713,-0.636,-0.883,1.062,1.129,1.529,1.724,-0.802,0.369,0.409,-0.378,-0.917,-0.013,0.131
1748954713,-0.635,-0.883,1.062,1.129,1.529,1.724,-0.802,0.369,0.409,-0.378,-0.917,-0.013,0.131
1748954713,-0.635,-0.883,1.063,1.129,1.529,1.724,-0.802,0.369,0.409,-0.378,-0.917,-0.013,0.131
1748954713,-0.635,-0.883,1.063,1.129,1.529,1.724,-0.802,0.369,0.409,-0.377,-0.917,-0.013,0.131
1748954713,-0.635,-0.883,1.063,1.129,1.529,1.724,-0.802,0.368,0.409,-0.377,-0.917,-0.013,0.131
1748954713,-0.635,-0.883,1.064,1.129,1.529,1.724,-0.802,0.368,0.409,-0.377,-0.917,-0.013,0.131
1748954713,-0.635,-0.884,1.064,1.129,1.529,1.724,-0.802,0.368,0.409,-0.377,-0.917,-0.013,0.131
1748954713,-0.634,-0.884,1.064,1.128,1.529,1.724,-0.802,0.368,0.409,-0.377,-0.917,-0.013,0.131
1748954713,-0.634,-0.884,1.064,1.128,1.529,1.724,-0.802,0.368,0.408,-0.377,-0.917,-0.013,0.131
1748954713,-0.634,-0.884,1.065,1.128,1.529,1.724,-0.802,0.368,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.634,-0.884,1.065,1.128,1.529,1.724,-0.802,0.367,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.634,-0.884,1.065,1.128,1.529,1.724,-0.802,0.367,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.634,-0.884,1.066,1.128,1.529,1.724,-0.802,0.367,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.633,-0.884,1.066,1.128,1.529,1.724,-0.802,0.367,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.633,-0.885,1.066,1.128,1.529,1.724,-0.802,0.367,0.408,-0.377,-0.917,-0.013,0.13
1748954713,-0.633,-0.885,1.066,1.128,1.529,1.724,-0.802,0.366,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.633,-0.885,1.067,1.128,1.529,1.724,-0.802,0.366,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.633,-0.885,1.067,1.128,1.529,1.724,-0.802,0.366,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.885,1.067,1.128,1.529,1.724,-0.802,0.366,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.885,1.067,1.128,1.529,1.724,-0.802,0.366,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.885,1.068,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.885,1.068,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.886,1.068,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.917,-0.013,0.13
1748954713,-0.632,-0.886,1.069,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.918,-0.013,0.13
1748954713,-0.631,-0.886,1.069,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.918,-0.013,0.13
1748954713,-0.631,-0.886,1.069,1.128,1.53,1.724,-0.802,0.365,0.408,-0.376,-0.918,-0.013,0.13
1748954713,-0.631,-0.886,1.069,1.128,1.53,1.723,-0.802,0.364,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.631,-0.886,1.07,1.128,1.53,1.723,-0.802,0.364,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.631,-0.886,1.07,1.128,1.53,1.723,-0.802,0.364,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.631,-0.886,1.07,1.128,1.53,1.723,-0.802,0.364,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.886,1.071,1.128,1.53,1.723,-0.802,0.364,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.887,1.071,1.128,1.53,1.723,-0.802,0.363,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.887,1.071,1.127,1.53,1.723,-0.802,0.363,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.887,1.071,1.127,1.53,1.723,-0.802,0.363,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.887,1.072,1.127,1.53,1.723,-0.802,0.363,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.63,-0.887,1.072,1.127,1.53,1.723,-0.802,0.363,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.629,-0.887,1.072,1.127,1.53,1.723,-0.802,0.362,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.629,-0.887,1.072,1.127,1.53,1.723,-0.802,0.362,0.408,-0.375,-0.918,-0.013,0.129
1748954713,-0.629,-0.887,1.073,1.127,1.53,1.723,-0.802,0.362,0.408,-0.374,-0.918,-0.013,0.129
1748954713,-0.629,-0.888,1.073,1.127,1.53,1.723,-0.802,0.362,0.408,-0.374,-0.918,-0.013,0.129
1748954713,-0.629,-0.888,1.073,1.127,1.53,1.723,-0.802,0.362,0.407,-0.374,-0.918,-0.013,0.129
1748954713,-0.629,-0.888,1.074,1.127,1.53,1.723,-0.802,0.362,0.407,-0.374,-0.918,-0.013,0.129
1748954713,-0.628,-0.888,1.074,1.127,1.53,1.723,-0.802,0.361,0.407,-0.374,-0.918,-0.013,0.128
1748954713,-0.628,-0.888,1.074,1.127,1.53,1.723,-0.802,0.361,0.407,-0.374,-0.918,-0.013,0.128
1748954713,-0.628,-0.888,1.074,1.127,1.53,1.723,-0.802,0.361,0.407,-0.374,-0.918,-0.013,0.128
1748954713,-0.628,-0.888,1.075,1.127,1.53,1.723,-0.802,0.361,0.407,-0.374,-0.918,-0.013,0.128
1748954713,-0.628,-0.888,1.075,1.127,1.53,1.723,-0.802,0.361,0.407,-0.374,-0.919,-0.012,0.128
1748954713,-0.628,-0.888,1.075,1.127,1.531,1.723,-0.802,0.36,0.407,-0.374,-0.919,-0.013,0.128
1748954713,-0.627,-0.889,1.075,1.127,1.531,1.723,-0.802,0.36,0.407,-0.374,-0.919,-0.013,0.128
1748954713,-0.627,-0.889,1.076,1.127,1.531,1.723,-0.802,0.36,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.627,-0.889,1.076,1.127,1.531,1.723,-0.802,0.36,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.627,-0.889,1.076,1.127,1.531,1.723,-0.802,0.36,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.627,-0.889,1.077,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.889,1.077,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.889,1.077,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.889,1.077,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.89,1.078,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.89,1.078,1.127,1.531,1.723,-0.802,0.359,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.626,-0.89,1.078,1.126,1.531,1.723,-0.802,0.358,0.407,-0.373,-0.919,-0.012,0.128
1748954713,-0.625,-0.89,1.079,1.126,1.531,1.723,-0.802,0.358,0.407,-0.373,-0.919,-0.012,0.127
1748954713,-0.625,-0.89,1.079,1.126,1.531,1.722,-0.802,0.358,0.407,-0.373,-0.919,-0.012,0.127
1748954713,-0.625,-0.89,1.079,1.126,1.531,1.722,-0.802,0.358,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.625,-0.89,1.079,1.126,1.531,1.722,-0.802,0.358,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.625,-0.89,1.08,1.126,1.531,1.722,-0.802,0.357,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.625,-0.89,1.08,1.126,1.531,1.722,-0.802,0.357,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.624,-0.891,1.08,1.126,1.531,1.722,-0.802,0.357,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.624,-0.891,1.08,1.126,1.531,1.722,-0.802,0.357,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.624,-0.891,1.081,1.126,1.531,1.722,-0.802,0.357,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.624,-0.891,1.081,1.126,1.531,1.722,-0.802,0.356,0.407,-0.372,-0.919,-0.012,0.127
1748954713,-0.624,-0.891,1.081,1.126,1.531,1.722,-0.802,0.356,0.407,-0.372,-0.92,-0.012,0.127
1748954713,-0.624,-0.891,1.082,1.126,1.531,1.722,-0.802,0.356,0.406,-0.372,-0.92,-0.012,0.127
1748954713,-0.623,-0.891,1.082,1.126,1.531,1.722,-0.802,0.356,0.406,-0.372,-0.92,-0.012,0.127
1748954713,-0.623,-0.891,1.082,1.126,1.531,1.722,-0.802,0.356,0.406,-0.372,-0.92,-0.012,0.127
1748954713,-0.623,-0.892,1.082,1.126,1.531,1.722,-0.802,0.356,0.406,-0.371,-0.92,-0.012,0.127
1748954713,-0.623,-0.892,1.083,1.126,1.532,1.722,-0.802,0.355,0.406,-0.371,-0.92,-0.012,0.127
1748954713,-0.623,-0.892,1.083,1.126,1.532,1.722,-0.802,0.355,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.083,1.126,1.532,1.722,-0.801,0.355,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.083,1.126,1.532,1.722,-0.801,0.355,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.084,1.126,1.532,1.722,-0.801,0.355,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.084,1.126,1.532,1.722,-0.801,0.354,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.084,1.126,1.532,1.722,-0.801,0.354,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.622,-0.892,1.085,1.126,1.532,1.722,-0.801,0.354,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.085,1.126,1.532,1.722,-0.801,0.354,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.085,1.126,1.532,1.722,-0.801,0.354,0.406,-0.371,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.085,1.126,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.086,1.125,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.086,1.125,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.621,-0.893,1.086,1.125,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.62,-0.893,1.086,1.125,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.62,-0.893,1.087,1.125,1.532,1.722,-0.801,0.353,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.62,-0.894,1.087,1.125,1.532,1.722,-0.801,0.352,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.62,-0.894,1.087,1.125,1.532,1.722,-0.801,0.352,0.406,-0.37,-0.92,-0.012,0.126
1748954713,-0.62,-0.894,1.088,1.125,1.532,1.722,-0.801,0.352,0.406,-0.37,-0.921,-0.012,0.125
1748954713,-0.62,-0.894,1.088,1.125,1.532,1.722,-0.801,0.352,0.406,-0.37,-0.921,-0.012,0.125
1748954713,-0.619,-0.894,1.088,1.125,1.532,1.722,-0.801,0.352,0.406,-0.37,-0.921,-0.012,0.125
1748954713,-0.619,-0.894,1.088,1.125,1.532,1.721,-0.801,0.351,0.406,-0.37,-0.921,-0.012,0.125
1748954713,-0.619,-0.894,1.089,1.125,1.532,1.721,-0.801,0.351,0.406,-0.369,-0.921,-0.012,0.125
1748954713,-0.619,-0.894,1.089,1.125,1.532,1.721,-0.801,0.351,0.406,-0.369,-0.921,-0.012,0.125
1748954713,-0.619,-0.894,1.089,1.125,1.532,1.721,-0.801,0.351,0.406,-0.369,-0.921,-0.012,0.125
1748954713,-0.619,-0.895,1.089,1.125,1.532,1.721,-0.801,0.351,0.406,-0.369,-0.921,-0.012,0.125
1748954713,-0.618,-0.895,1.09,1.125,1.533,1.721,-0.801,0.351,0.406,-0.369,-0.921,-0.012,0.125
1748954713,-0.618,-0.895,1.09,1.125,1.533,1.721,-0.801,0.35,0.406,-0.369,-0.921,-0.012,0.125
