"time","joint_angle_1","joint_angle_2","joint_angle_3","joint_angle_4","joint_angle_5","joint_angle_6","ee_x","ee_y","ee_z"
0.578,46.73172700277666,-51.92313721173358,-5.843550044283583,24.51706500275596,-28.63373493817223,0,0.4502749488472109,-0.1049730260893075,0.729671902145469
0.58,46.77834916234352,-51.95908632106723,-5.839710265926814,24.50637028068981,-28.629757288318,0,0.4506114956001407,-0.1043766953870219,0.7295127927808776
0.582,46.82462488684456,-51.99472120337234,-5.835878220381591,24.49564330646698,-28.62572694273787,0,0.4509452604758123,-0.1037843507866979,0.7293546641751015
0.584,46.87055691171832,-52.03004477235337,-5.832054017909033,24.48488549542424,-28.62164528014154,0,0.4512762700981439,-0.1031959671015074,0.7291975109912417
0.586,46.91614794870331,-52.06505991253256,-5.828237765402028,24.47409823865273,-28.61751365678554,0,0.4516045507916079,-0.1026115192750315,0.7290413279102803
0.588,46.96140068607376,-52.09976947956024,-5.824429566453462,24.46328290334077,-28.61333340676731,0,0.4519301285852776,-0.1020309823812063,0.7288861096312068
0.59,47.00631778887078,-52.13417630052732,-5.820629521429303,24.45244083310659,-28.60910584235175,0,0.4522530292166655,-0.1014543316242475,0.7287318508712081
0.592,47.05090189913088,-52.16828317427423,-5.816837727536798,24.44157334834775,-28.60483225430593,0,0.4525732781354196,-0.1008815423386151,0.7285785463658421
0.594,47.09515563611491,-52.20209287169427,-5.813054278886315,24.43068174658843,-28.60051391221356,0,0.4528909005070443,-0.1003125899889418,0.7284261908691616
0.596,47.13908159653065,-52.23560813603197,-5.809279266561024,24.4197673027918,-28.59615206477126,0,0.4532059212166374,-0.09974745016990164,0.7282747791538791
0.598,47.18268235475539,-52.26883168318229,-5.805512778679926,24.40883126968765,-28.59174794010249,0,0.4535183648724876,-0.09918609860607941,0.7281243060115055
0.6,47.22596046305438,-52.30176620198213,-5.801754900458277,24.39787487810511,-28.58730274606509,0,0.453828255809585,-0.0986285111518822,0.7279747662524835
0.602,47.26891845179679,-52.33441435450276,-5.798005714271335,24.3868993372817,-28.58281767054382,0,0.4541356180931738,-0.09807466379135749,0.7278261547063158
0.604,47.31155882967141,-52.36677877633493,-5.794265299714122,24.37590583518324,-28.57829388175105,0,0.4544404755221596,-0.09752453263804531,0.727678466221698
0.606,47.35388408389667,-52.39886207687274,-5.79053373365919,24.36489553880067,-28.57373252849918,0,0.4547428516326235,-0.09697809393476917,0.7275316956666106
0.608,47.39589668043136,-52.4306668395929,-5.786811090315878,24.35386959446354,-28.56913474050486,0,0.4550427697010713,-0.09643532405347113,0.7273858379284651
0.61,47.43759906417998,-52.4621956223347,-5.783097441284485,24.34282912814535,-28.56450162866876,0,0.455340252747763,-0.0958961994950096,0.727240887914183
0.612,47.47899365919913,-52.49345095756837,-5.779392855613207,24.33177524574436,-28.55983428533506,0,0.4556353235400564,-0.09536069688890525,0.7270968405503051
0.614,47.5200828688976,-52.52443535267165,-5.77569739985251,24.32070903339224,-28.55513378458253,0,0.4559280045955357,-0.09482879299314384,0.726953690783083
0.616,47.56086907623855,-52.55515129019111,-5.772011138106793,24.30963155772559,-28.55040118248078,0,0.4562183181852564,-0.0943004646938973,0.7268114335785774
0.618,47.60135464393483,-52.58560122811284,-5.768334132088791,24.29854386618537,-28.54563751737477,0,0.4565062863367719,-0.09377568900530142,0.7266700639227507
0.62,47.64154191464728,-52.61578760011854,-5.764666441166337,24.28744698729556,-28.54084381012655,0,0.4567919308373007,-0.09325444306917452,0.7265295768215183
0.622,47.68143321117523,-52.6457128158474,-5.761008122417277,24.27634193092548,-28.53602106437679,0,0.4570752732367708,-0.09273670415470919,0.7263899673008493
0.624,47.72103083664911,-52.6753792611506,-5.757359230675568,24.2652296885833,-28.53117026680635,0,0.4573563348507455,-0.09222244965822954,0.7262512304068259
0.626,47.7603370747198,-52.70478929834232,-5.753719818579413,24.25411123366987,-28.52629238737706,0,0.4576351367634441,-0.09171165710285187,0.7261133612057142
0.628,47.79935418974399,-52.73394526645117,-5.750089936619048,24.24298752174827,-28.52138837959391,0,0.457911699830579,-0.09120430413819844,0.7259763547840465
0.63,47.8380844269703,-52.76284948146549,-5.746469633182,24.23185949080349,-28.5164591807284,0,0.4581860446823133,-0.09070036854005306,0.7258402062486493
0.632,47.87653001272095,-52.79150423657983,-5.742858954599334,24.22072806150582,-28.51150571207501,0,0.4584581917260113,-0.09019982821005104,0.7257049107267184
0.634,47.91469315457313,-52.81991180243389,-5.739257945189621,24.20959413745996,-28.50652887917508,0,0.4587281611490829,-0.08970266117532436,0.7255704633658611
0.636,47.95257604153717,-52.84807442735221,-5.735666647301197,24.19845860546249,-28.50152957206288,0,0.4589959729216738,-0.08920884558817707,0.7254368593341517
0.638,47.99018084423427,-52.87599433757823,-5.732085101354129,24.18732233574307,-28.49650866547729,0,0.4592616467994608,-0.08871835972570022,0.7253040938201546
0.64,48.02750971507027,-52.90367373750883,-5.728513345883822,24.17618618221449,-28.49146701910613,0,0.4595252023262315,-0.08823118198943625,0.7251721620329926
0.642,48.0645647884087,-52.93111480992589,-5.724951417580254,24.16505098271345,-28.48640547780871,0,0.459786658836535,-0.08774729090499758,0.7250410592023739
0.644,48.1013481807412,-52.95831971622215,-5.721399351328833,24.15391755923038,-28.48132487181504,0,0.460046035458369,-0.08726666512166753,0.7249107805786051
0.646,48.13786199085709,-52.98529059662836,-5.717857180249924,24.14278671815077,-28.47622601696516,0,0.460303351115639,-0.0867892834120329,0.7247813214326505
0.648,48.17410830001064,-53.01202957043436,-5.714324935736099,24.13165925048653,-28.47110971491188,0,0.4605586245307258,-0.08631512467159158,0.7246526770561417
0.65,48.21008917208584,-53.03853873621019,-5.710802647490091,24.12053593209988,-28.46597675333211,0,0.4608118742269835,-0.08584416791834223,0.7245248427614035
0.652,48.24580665376089,-53.06482017202317,-5.707290343560512,24.10941752393367,-28.46082790613761,0,0.4610631185311739,-0.08537639229238922,0.7243978138814743
0.654,48.28126277466873,-53.09087593565441,-5.703788050381038,24.09830477222652,-28.45566393367524,0,0.4613123755759094,-0.084911777055514,0.7242715857701295
0.656,48.31645954755721,-53.11670806481197,-5.700295792803443,24.08719840873629,-28.45048558293764,0,0.4615596633020045,-0.08445030159077097,0.7241461538018963
0.658,48.35139896844785,-53.14231857734038,-5.696813594132246,24.07609915095857,-28.44529358775153,0,0.461804999460866,-0.08399194540206295,0.7240215133720512
0.66,48.3860830167923,-53.16770947142847,-5.693341476160064,24.06500770233122,-28.44008866897431,0,0.4620484016168199,-0.08353668811369455,0.7238976598966421
0.662,48.42051365562666,-53.19288272581566,-5.689879459198508,24.05392475244919,-28.43487153469781,0,0.4622898871493606,-0.08308450946995863,0.7237745888124993
0.664,48.45469283172479,-53.21784029999696,-5.686427562113616,24.04285097727708,-28.42964288043207,0,0.4625294732554169,-0.08263538933469419,0.7236522955772285
0.666,48.4886224757499,-53.24258413442114,-5.682985802357048,24.0317870393379,-28.42440338928021,0,0.4627671769516567,-0.08218930769081051,0.723530775669211
0.668,48.52230450240398,-53.26711615069348,-5.679554195996062,24.0207335879326,-28.41915373215469,0,0.463003015076534,-0.08174624463989003,0.7234100245876239
0.67,48.55574081057629,-53.29143825176973,-5.676132757745728,24.00969125932421,-28.41389456792706,0,0.4632370042926054,-0.08130618040168514,0.7232900378524076
0.672,48.58893328349037,-53.31555232215108,-5.672721500998541,23.99866067693919,-28.40862654362448,0,0.4634691610885859,-0.08086909531368328,0.723170811004282
0.674,48.62188378884751,-53.33946022807943,-5.669320437854133,23.98764245156638,-28.40335029461112,0,0.4636995017814373,-0.08043496983065848,0.7230523396047329
0.676,48.65459417897201,-53.36316381772502,-5.665929579148179,23.97663718153938,-28.39806644475259,0,0.4639280425184956,-0.08000378452417786,0.7229346192359986
0.678,48.68706629095191,-53.38666492137426,-5.662548934481677,23.9656454529213,-28.3927756065815,0,0.4641547992795477,-0.07957552008213137,0.7228176455010554
0.68,48.71930194677996,-53.40996535161599,-5.659178512246657,23.95466783969724,-28.3874783814816,0,0.4643797878787869,-0.07915015730828268,0.7227014140236149
0.6820000000000001,48.75130295349262,-53.43306690352829,-5.65581831965455,23.9437049039618,-28.38217535986101,0,0.4646030239667797,-0.07872767712179299,0.7225859204481081
0.6840000000000001,48.78307110330714,-53.45597135485785,-5.652468362763557,23.93275719608939,-28.37686712129876,0,0.4648245230325148,-0.07830806055672002,0.7224711604396559
0.6860000000000001,48.81460817375761,-53.47868046620133,-5.649128646504791,23.92182525491787,-28.3715542347196,0,0.4650443004052853,-0.07789128876155166,0.7223571296840609
0.6880000000000001,48.84591592782956,-53.50119598118101,-5.645799174706478,23.91090960791394,-28.36623725853887,0,0.4652623712566839,-0.07747734299869716,0.72224382388777
0.6900000000000001,48.87699611409271,-53.52351962662405,-5.642479950119965,23.90001077136126,-28.36091674084485,0,0.4654787506023645,-0.0770662046440406,0.7221312387778732
0.6920000000000001,48.90785046683293,-53.54565311273385,-5.639170974445328,23.88912925051806,-28.35559321953201,0,0.4656934533040105,-0.07665785518641435,0.7220193701020643
0.6940000000000001,48.93848070618283,-53.56759813326446,-5.635872248354922,23.87826553979289,-28.35026722246975,0,0.4659064940711036,-0.07625227622712188,0.7219082136286232
0.6960000000000001,48.96888853824999,-53.58935636568892,-5.632583771516156,23.86742012290535,-28.34493926764126,0,0.4661178874627928,-0.07584944947943656,0.7217977651463737
0.6980000000000001,48.99907565524491,-53.61092947136855,-5.629305542615528,23.85659347305438,-28.33960986329962,0,0.4663276478896433,-0.07544935676811448,0.7216880204646625
0.7000000000000001,49.02904373560727,-53.63231909571993,-5.626037559382338,23.84578605307505,-28.33427950812209,0,0.4665357896153762,-0.07505198002888733,0.7215789754133473
0.7020000000000001,49.0587944441307,-53.65352686837885,-5.622779818609521,23.83499831560021,-28.32894869134176,0,0.4667423267586615,-0.07465730130796219,0.7214706258427339
0.704,49.0883294320862,-53.67455440336246,-5.619532316176211,23.82423070321475,-28.32361789289034,0,0.4669472732948315,-0.07426530276151763,0.7213629676235513
0.706,49.11765033734451,-53.69540329923339,-5.616295047068895,23.81348364861691,-28.31828758355664,0,0.4671506430575023,-0.0738759666552139,0.7212559966469283
0.708,49.14675878449752,-53.7160751392552,-5.613068005402111,23.80275757476198,-28.31295822510349,0,0.4673524497403374,-0.07348927536366542,0.721149708824339
0.71,49.17565638497713,-53.73657149155221,-5.609851184440571,23.79205289501467,-28.30763027041298,0,0.4675527068986592,-0.07310521136994022,0.7210441000875758
0.712,49.20434473717484,-53.75689390926538,-5.606644576618113,23.78137001330512,-28.30230416363178,0,0.4677514279510208,-0.07272375726507099,0.7209391663887177
0.714,49.23282542655785,-53.7770439307066,-5.60344817355839,23.77070932426414,-28.2969803402899,0,0.4679486261808889,-0.07234489574751468,0.7208349037000752
0.716,49.26110002578598,-53.79702307950901,-5.600261966093448,23.76007121337188,-28.29165922743235,0,0.4681443147382091,-0.07196860962265916,0.7207313080141513
0.718,49.28917009482632,-53.81683286477976,-5.597085944282317,23.74945605710191,-28.28634124375694,0,0.4683385066409381,-0.07159488180231416,0.7206283753436041
0.72,49.3170371810667,-53.83647478124914,-5.593920097430927,23.73886422306135,-28.2810267997388,0,0.4685312147765907,-0.07122369530419756,0.7205261017212022
0.722,49.34470281942797,-53.85595030941799,-5.590764414110128,23.7282960701278,-28.27571629775226,0,0.4687224519037791,-0.07085503325141895,0.7204244831997741
0.724,49.37216853247599,-53.87526091570295,-5.587618882173081,23.7177519485867,-28.27041013220131,0,0.4689122306536823,-0.07048887887197247,0.7203235158521732
0.726,49.39943583053165,-53.89440805258025,-5.584483488772585,23.70723220026257,-28.26510868963031,0,0.4691005635315799,-0.07012521549820896,0.720223195771214
0.728,49.42650621177887,-53.91339315873007,-5.581358220379703,23.69673715865273,-28.25981234885105,0,0.4692874629182812,-0.0697640265663301,0.7201235190696345
0.73,49.45338116237389,-53.93221765917753,-5.578243062799766,23.68626714906399,-28.25452148107023,0,0.4694729410715217,-0.06940529561588535,0.720024481880057
0.732,49.4800621565518,-53.95088296543079,-5.575138001188154,23.67582248873348,-28.24923644998809,0,0.4696570101274746,-0.06904900628923247,0.719926080354913
0.734,49.50655065673146,-53.96939047561959,-5.572043020068496,23.66540348695413,-28.24395761192172,0,0.4698396821021164,-0.06869514233102936,0.7198283106664155
0.736,49.53284811362114,-53.98774157463295,-5.568958103346099,23.65501044521248,-28.2386853159262,0,0.4700209688925704,-0.06834368758774151,0.7197311690064976
0.738,49.55895596632153,-54.00593763425366,-5.565883234326092,23.64464365729825,-28.23341990389644,0,0.4702008822785326,-0.06799462600709191,0.719634651586764
0.74,49.5848756424286,-54.02398001329154,-5.562818395727382,23.63430340943422,-28.22816171068021,0,0.4703794339235942,-0.06764794163756691,0.719538754638434
0.742,49.61060855813466,-54.04187005771621,-5.559763569698237,23.62398998039248,-28.2229110641879,0,0.4705566353765784,-0.06730361862789255,0.7194434744122917
0.744,49.63615611832922,-54.05960910078705,-5.556718737829914,23.61370364161607,-28.21766828549676,0,0.4707324980728613,-0.06696164122652526,0.7193488071786223
0.746,49.66151971669825,-54.07719846318441,-5.553683881171442,23.60344465733883,-28.21243368896657,0,0.470907033335627,-0.06662199378114503,0.7192547492271674
0.748,49.68670073582302,-54.09463945313539,-5.550658980244571,23.59321328469126,-28.20720758233032,0,0.4710802523772102,-0.06628466073811451,0.7191612968670626
0.75,49.7117005472772,-54.11193336654101,-5.547644015056525,23.5830097738197,-28.20199026680179,0,0.4712521663003352,-0.06594962664198223,0.7190684464267786
0.752,49.73652051172309,-54.12908148710218,-5.544638965114511,23.57283436799769,-28.19678203718085,0,0.4714227860993451,-0.06561687613496794,0.7189761942540719
0.754,49.76116197900758,-54.14608508644272,-5.541643809438781,23.5626873037352,-28.19158318194787,0,0.471592122661456,-0.06528639395644331,0.7188845367159205
0.756,49.78562628825681,-54.16294542423221,-5.538658526575131,23.55256881089131,-28.18639398336695,0,0.4717601867679466,-0.06495816494242912,0.7187934701984676
0.758,49.80991476796916,-54.17966374830748,-5.535683094607771,23.54247911277659,-28.18121471757723,0,0.4719269890953925,-0.06463217402506935,0.7187029911069546
0.76,49.83402873610804,-54.19624129479255,-5.532717491172312,23.53241842626232,-28.17604565469274,0,0.4720925402168226,-0.06430840623212961,0.7186130958656668
0.762,49.85796950019434,-54.2126792882156,-5.529761693468645,23.52238696187938,-28.1708870588916,0,0.4722568506029101,-0.06398684668647228,0.7185237809178792
0.764,49.88173835739661,-54.2289789416274,-5.526815678271403,23.51238492392716,-28.16573918851293,0,0.4724199306231076,-0.06366748060556393,0.7184350427257851
0.766,49.90533659462093,-54.24514145671811,-5.523879421942723,23.50241251057239,-28.16060229615264,0,0.4725817905467732,-0.06335029330095848,0.718346877770446
0.768,49.9287654886005,-54.26116802393061,-5.520952900443803,23.49246991394895,-28.15547662874324,0,0.4727424405443305,-0.06303527017778338,0.7182592825517171
0.77,49.95202630598315,-54.27705982257532,-5.518036089345828,23.4825573202598,-28.15036242764871,0,0.472901890688354,-0.06272239673424271,0.7181722535881847
0.772,49.97512030341921,-54.29281802094155,-5.515128963841384,23.47267490986931,-28.14525992875424,0,0.4730601509546606,-0.06241165856110209,0.7180857874171178
0.774,49.99804872764737,-54.30844377640901,-5.512231498755253,23.4628228574006,-28.14016936254483,0,0.4732172312234203,-0.06210304134118105,0.7179998805943851
0.776,50.02081281558041,-54.32393823555824,-5.509343668555181,23.45300133183126,-28.13509095420019,0,0.4733731412801849,-0.06179653084885647,0.7179145296944083
0.778,50.04341379439052,-54.33930253427744,-5.506465447362447,23.44321049658461,-28.1300249236695,0,0.4735278908169721,-0.06149211294955259,0.7178297313100892
0.78,50.06585288159241,-54.35453779787179,-5.503596808960826,23.43345050962319,-28.12497148575683,0,0.4736814894333067,-0.06118977359923966,0.7177454820527371
0.782,50.08813128512659,-54.36964514116918,-5.500737726808871,23.42372152353384,-28.11993085020411,0,0.4738339466372383,-0.06088949884392494,0.7176617785520218
0.784,50.11025020344175,-54.38462566862551,-5.497888174048727,23.41402368562375,-28.1149032217736,0,0.4739852718463384,-0.06059127481916865,0.7175786174559027
0.786,50.13221082557627,-54.39948047442992,-5.495048123514551,23.40435713801057,-28.10988880032732,0,0.4741354743887061,-0.06029508774958442,0.717495995430554
0.788,50.15401433123858,-54.41421064260614,-5.492217547744164,23.39472201769625,-28.10488778089555,0,0.4742845635040055,-0.06000092394831325,0.7174139091603027
0.79,50.1756618908871,-54.4288172471157,-5.489396418986869,23.38511845666524,-28.09990035376461,0,0.4744325483443835,-0.05970876981655926,0.7173323553475653
0.792,50.19715466580985,-54.44330135195752,-5.486584709213031,23.37554658196345,-28.09492670454881,0,0.474579437975452,-0.05941861184308295,0.7172513307127831
0.794,50.21849380820225,-54.45766401126825,-5.48378239012212,23.36600651578416,-28.08996701426482,0,0.4747252413772414,-0.05913043660371323,0.7171708319943468
0.796,50.23968046124442,-54.47190626942238,-5.480989433152851,23.35649837554601,-28.08502145940607,0,0.4748699674451466,-0.05884423076084119,0.7170908559485335
0.798,50.26071575917859,-54.48602916112711,-5.478205809491077,23.34702227397228,-28.08009021200831,0,0.4750136249908766,-0.05855998106292987,0.7170113993494343
0.8,50.28160082738486,-54.50003371152101,-5.475431490077341,23.33757831917589,-28.07517343973364,0,0.4751562227433206,-0.05827767434404046,0.7169324589888963
0.802,50.30233678245706,-54.51392093626809,-5.472666445616821,23.32816661473209,-28.07027130593064,0,0.4752977693494942,-0.05799729752332475,0.7168540316764509
0.804,50.32292473227626,-54.5276918416541,-5.469910646586144,23.31878725976146,-28.06538396971293,0,0.4754382733753962,-0.05771883760456037,0.7167761142392464
0.806,50.34336577608556,-54.54134742467792,-5.467164063241517,23.30944034900082,-28.06051158601563,0,0.4755777433069405,-0.0574422816756458,0.7166987035219706
0.8080000000000001,50.36366100456307,-54.554888673146,-5.464426665626091,23.30012597288339,-28.055654305677,0,0.4757161875507693,-0.05716761690813429,0.7166217963867964
0.8100000000000001,50.38381149989459,-54.56831656576356,-5.461698423578068,23.29084421761072,-28.0508122754963,0,0.4758536144351507,-0.05689483055673814,0.7165453897133005
0.8120000000000001,50.40381833584442,-54.58163207222551,-5.458979306738001,23.28159516522692,-28.04598563830402,0,0.4759900322108064,-0.0566239099588631,0.7164694803984015
0.8140000000000001,50.42368257782747,-54.59483615330359,-5.456269284555919,23.27237889368304,-28.04117453301124,0,0.4761254490518205,-0.05635484253410125,0.7163940653562749
0.8160000000000001,50.44340528297958,-54.60792976093717,-5.453568326298772,23.2631954769152,-28.03637909469417,0,0.476259873056376,-0.05608761578378163,0.716319141518313
0.8180000000000001,50.46298750022699,-54.62091383832028,-5.450876401056816,23.25404498491197,-28.03159945464634,0,0.4763933122476203,-0.05582221729048426,0.7162447058330357
0.8200000000000001,50.4824302703554,-54.63378931998886,-5.448193477751305,23.24492748378301,-28.02683574044133,0,0.4765257745744694,-0.05555863471756434,0.7161707552660246
0.8220000000000001,50.5017346260788,-54.64655713190671,-5.445519525139291,23.23584303583373,-28.02208807600018,0,0.4766572679123748,-0.05529685580869961,0.7160972867998534
0.8240000000000001,50.52090159210659,-54.65921819154956,-5.44285451182289,23.22679169961934,-28.01735658163767,0,0.4767878000641788,-0.05503686838738589,0.7160242974340147
0.8260000000000001,50.53993218521101,-54.67177340799066,-5.440198406253732,23.21777353002278,-28.0126413741371,0,0.4769173787608202,-0.05477866035650161,0.7159517841848562
0.8280000000000001,50.55882741429394,-54.68422368198195,-5.437551176739697,23.20878857831098,-28.00794256679445,0,0.4770460116621706,-0.05452221969781529,0.7158797440855011
0.8300000000000001,50.57758828045244,-54.69656990603767,-5.434912791451993,23.19983689220131,-28.00326026948406,0,0.4771737063577551,-0.05426753447152974,0.7158081741857885
0.8320000000000001,50.59621577704409,-54.70881296451518,-5.432283218429353,23.19091851592731,-27.99859458871686,0,0.4773004703674986,-0.05401459281582874,0.7157370715522002
0.834,50.61471088975163,-54.72095373369599,-5.42966242558613,23.18203349029822,-27.99394562769061,0,0.477426311142487,-0.05376338294640218,0.7156664332677882
0.836,50.63307459664692,-54.73299308186476,-5.427050380715773,23.17318185276256,-27.98931348634875,0,0.4775512360656869,-0.05351389315599908,0.7155962564321037
0.838,50.65130786825433,-54.74493186938959,-5.424447051498519,23.16436363746525,-27.98469826143517,0,0.4776752524526708,-0.05326611181395602,0.7155265381611302
0.84,50.66941166761406,-54.7567709487978,-5.421852405505559,23.15557887530889,-27.98010004654016,0,0.4777983675523549,-0.0530200273657456,0.7154572755872042
0.842,50.68738695034361,-54.76851116485527,-5.419266410204775,23.14682759401397,-27.97551893216539,0,0.4779205885476597,-0.05277562833253338,0.7153884658589569
0.844,50.70523466470003,-54.7801533546414,-5.4166890329667,23.13810981817241,-27.97095500576375,0,0.4780419225562561,-0.0525329033107067,0.7153201061412326
0.846,50.72295575164068,-54.79169834762563,-5.414120241069336,23.12942556930913,-27.96640835180021,0,0.4781623766312107,-0.05229184097144249,0.715252193615029
0.848,50.74055114488403,-54.8031469657418,-5.411560001702681,23.12077486593678,-27.96187905179689,0,0.4782819577616924,-0.05205243006025007,0.7151847254774151
0.85,50.75802177096952,-54.81450002346187,-5.409008281974731,23.11215772360717,-27.95736718438215,0,0.478400672873649,-0.05181465939651753,0.7151176989414678
0.852,50.77536854931666,-54.82575832786941,-5.406465048915662,23.10357415496977,-27.95287282534113,0,0.4785185288304607,-0.05157851787307918,0.7150511112361976
0.854,50.7925923922843,-54.8369226787311,-5.403930269483638,23.09502416981994,-27.94839604765895,0,0.4786355324336196,-0.05134399445575635,0.7149849596064806
0.856,50.80969420522847,-54.847993868571,-5.40140391056814,23.08650777516162,-27.94393692158231,0,0.4787516904233174,-0.05111107818294364,0.7149192413129904
0.858,50.82667488656076,-54.85897268273823,-5.398885938995145,23.07802497525077,-27.9394955146505,0,0.478867009479152,-0.05087975816514698,0.7148539536321207
0.86,50.84353532780504,-54.86985989947949,-5.396376321531133,23.06957577165116,-27.93507189175188,0,0.4789814962207202,-0.05065002358455839,0.7147890938559185
0.862,50.86027641365453,-54.8806562900079,-5.393875024888728,23.06116016328392,-27.93066611516609,0,0.4790951572082521,-0.05042186369461546,0.7147246592920166
0.864,50.87689902202785,-54.89136261857109,-5.391382015729473,23.0527781464777,-27.92627824460677,0,0.4792079989432386,-0.0501952678195724,0.7146606472635537
0.866,50.8934040241244,-54.90197964251987,-5.388897260668991,23.04442971501582,-27.92190833726816,0,0.4793200278690357,-0.04997022535406453,0.7145970551091125
0.868,50.90979228447974,-54.9125081123762,-5.386420726281241,23.03611486018828,-27.91755644786981,0,0.4794312503714572,-0.04974672576268385,0.7145338801826459
0.87,50.92606466102053,-54.92294877189715,-5.383952379101967,23.02783357083288,-27.9132226286916,0,0.4795416727794071,-0.04952475857954039,0.7144711198534043
0.872,50.9422220051181,-54.93330235814327,-5.381492185633045,23.01958583338578,-27.90890692962294,0,0.4796513013654418,-0.04930431340784353,0.7144087715058676
0.874,50.95826516164249,-54.94356960154339,-5.379040112345749,23.01137163193201,-27.90460939820763,0,0.4797601423463303,-0.04908537991949158,0.7143468325396781
0.876,50.97419496901556,-54.953751225958,-5.37659612568535,23.00319094824426,-27.90033007967558,0,0.4798682018836728,-0.04886794785463106,0.7142853003695647
0.878,50.99001225926366,-54.9638479487443,-5.374160192074132,22.99504376183226,-27.8960690169909,0,0.4799754860844361,-0.04865200702125039,0.7142241724252762
0.88,51.00571785806963,-54.97386048081874,-5.371732277915288,22.98693004998414,-27.89182625088832,0,0.4800820010015305,-0.04843754729475624,0.7141634461515107
0.882,51.02131258482503,-54.98378952672023,-5.369312349596933,22.97884978781216,-27.88760181991357,0,0.4801877526343571,-0.04822455861755739,0.714103119007846
0.884,51.03679725268078,-54.99363578467117,-5.366900373494349,22.97080294829776,-27.8833957604635,0,0.4802927469293452,-0.04801303099866794,0.7140431884686689
0.886,51.05217266859825,-55.00339994663876,-5.364496315974232,22.96278950232537,-27.87920810681605,0,0.4803969897805437,-0.0478029545132638,0.7139836520230979
0.888,51.06743963339963,-55.01308269839627,-5.362100143398555,22.9548094187308,-27.875038891175,0,0.4805004870301111,-0.04759431930229299,0.7139245071749232
0.89,51.08259894181788,-55.02268471958222,-5.359711822126648,22.94686266434383,-27.87088814370845,0,0.4806032444688385,-0.04738711557207806,0.7138657514425381
0.892,51.09765138254587,-55.03220668375946,-5.357331318518525,22.93894920402121,-27.8667558925782,0,0.4807052678367134,-0.04718133359388868,0.7138073823588609
0.894,51.11259773828559,-55.04164925847557,-5.354958598938802,22.93106900069492,-27.8626421639866,0,0.4808065628233782,-0.04697696370355894,0.7137493974712783
0.896,51.12743878579663,-55.0510131053187,-5.352593629759041,22.9232220154047,-27.85854698219764,0,0.480907135068706,-0.04677399630106902,0.7136917943415598
0.898,51.14217529594421,-55.06029887997686,-5.350236377360704,22.91540820733942,-27.85447036958362,0,0.4810069901632593,-0.04657242185015417,0.7136345705458008
0.9,51.15680803374706,-55.0695072322932,-5.347886808138745,22.90762753387443,-27.85041234665093,0,0.4811061336488134,-0.04637223087790543,0.7135777236743486
0.902,51.17133775842441,-55.07863880632433,-5.345544888503202,22.89987995061104,-27.8463729320827,0,0.4812045710188249,-0.04617341397437874,0.7135212513317346
0.904,51.18576522344281,-55.08769424039438,-5.343210584883055,22.89216541141081,-27.84235214276194,0,0.4813023077189523,-0.04597596179219421,0.7134651511366001
0.906,51.20009117656281,-55.09667416715094,-5.340883863728592,22.88448386843335,-27.83834999381499,0,0.4813993491474967,-0.04577986504615272,0.7134094207216416
0.908,51.21431635988485,-55.10557921361971,-5.338564691513508,22.87683527217389,-27.83436649863769,0,0.4814957006559014,-0.04558511451284525,0.7133540577335268
0.91,51.22844150989483,-55.11441000125782,-5.336253034738035,22.86921957149362,-27.83040166892564,0,0.4815913675492333,-0.04539170103025592,0.713299059832832
0.912,51.24246735750891,-55.12316714600839,-5.333948859931945,22.86163671365799,-27.82645551470973,0,0.4816863550866263,-0.04519961549738621,0.7132444246939764
0.914,51.25639462811884,-55.13185125835115,-5.331652133655728,22.8540866443661,-27.82252804437669,0,0.4817806684817886,-0.04500884887385842,0.7131901500051405
0.916,51.27022404163603,-55.14046294335827,-5.329362822504686,22.84656930779313,-27.8186192647201,0,0.4818743129033622,-0.04481939217955908,0.7131362334682271
0.918,51.2839563125358,-55.14900280074248,-5.327080893109355,22.83908464661454,-27.81472918094902,0,0.4819672934754703,-0.0446312364942355,0.7130826727987625
0.92,51.2975921499006,-55.15747142491119,-5.324806312139024,22.83163260204546,-27.81085779673117,0,0.482059615278098,-0.0444443729571346,0.7130294657258462
0.922,51.31113225746341,-55.1658694050161,-5.322539046303844,22.82421311386889,-27.80700511421646,0,0.4821512833475581,-0.04425879276661859,0.7129766099920787
0.924,51.32457733365046,-55.17419732500348,-5.320279062356523,22.8168261204693,-27.80317113406795,0,0.4822423026769128,-0.04407448717979831,0.712924103353495
0.926,51.33792807162403,-55.18245576366345,-5.318026327094882,22.80947155886176,-27.79935585548498,0,0.4823326782164248,-0.04389144751215135,0.7128719435794917
0.928,51.35118515932394,-55.19064529468027,-5.315780807364258,22.80214936472278,-27.79555927623722,0,0.4824224148739573,-0.04370966513715907,0.7128201284527694
0.93,51.36434927950987,-55.19876648667969,-5.31354247005868,22.79485947242219,-27.79178139268666,0,0.4825115175154105,-0.04352913148593893,0.712768655769257
0.9320000000000001,51.37742110980203,-55.20681990327889,-5.311311282123765,22.78760181505194,-27.78802219982154,0,0.4825999909651124,-0.04334983804688031,0.7127175233380538
0.9340000000000001,51.39040132272277,-55.21480610313234,-5.309087210557247,22.78037632445653,-27.78428169127546,0,0.4826878400062545,-0.04317177636528147,0.7126667289813511
